cv_index,cv_position,rank,job_index,job_position,job_company,job_location,cosine_score
148,Executive/ Sr. Executive -IT,2,156,Operations Research and Risk Analyst,Systems Planning and Analysis,"San Diego, CA",0.6133
148,Executive/ Sr. Executive -IT,3,399,Operations Research Analyst,Grant Thornton,"Washington, DC 20036",0.5151
148,Executive/ Sr. Executive -IT,4,96,Sr. Software Development Manager,Amazon.com,"Seattle, WA",0.5142
148,Executive/ Sr. Executive -IT,5,253,Sr. Data Scientist,HighPoint,"Washington, DC",0.5085
148,Executive/ Sr. Executive -IT,6,151,Laboratory Informatics Specialist,Natera,"San Carlos, CA 94070",0.4942
148,Executive/ Sr. Executive -IT,7,184,Water Resources Engineer 5,CDM Smith,"Austin, TX 78727",0.4901
148,Executive/ Sr. Executive -IT,8,68,Sr Quantitative Finance Analyst,Bank of America,"San Francisco, CA 94104",0.4868
148,Executive/ Sr. Executive -IT,9,275,Lead Analytic Scientist (AI/Machine Learning/Java),FICO,"San Diego, CA",0.486
148,Executive/ Sr. Executive -IT,10,287,Software Development Manager,Lab126,"Seattle, WA",0.4809
149,Data Science Engineer,1,95,Quantitative Marketing Analyst,A Place for Mom,"Seattle, WA",0.5113
149,Data Science Engineer,2,311,Marketing Data Scientist,Procter & Gamble,"Boston, MA 02199",0.4912
149,Data Science Engineer,3,371,Sales Director - Federal,Zoomdata,"Washington, DC",0.4835
149,Data Science Engineer,4,59,"Data Scientist, Marketing",Rally Health,"San Francisco, CA",0.4819
149,Data Science Engineer,5,375,Lead Data Science Engineer,Sojern,"San Francisco, CA 94111",0.4669
149,Data Science Engineer,6,373,Data Scientist,Inspire Brands,"Atlanta, GA",0.4642
149,Data Science Engineer,7,395,"Sr. Manager , Data Science Forecasting",Newell Brands,"Atlanta, GA",0.4634
149,Data Science Engineer,8,308,BIG DATA TECHNICAL LEAD,TransUnion,"Chicago, IL 60661",0.462
149,Data Science Engineer,9,212,Senior Manager – Statistical Analysis / Quantitative Modeling,Ashton Lane Group,"Washington, DC",0.4616
149,Data Science Engineer,10,86,"Principal, Data Scientist",Smith Hanley Associates,"San Francisco, CA",0.4616
